ROI_type,dice_coef,task,,,
Vessel+Tumor,0.547279944,train,,,
Vessel+Tumor,0.722419215,train,,,
Vessel+Tumor,0.627361739,train,,,
Vessel+Tumor,0.476243278,train,,,
Vessel+Tumor,0.627658267,train,,,
Vessel+Tumor,0.564086441,train,,,
Vessel+Tumor,0.744204019,train,,,
Vessel+Tumor,0.841977359,train,,,
Vessel+Tumor,0.470262429,train,,,
Vessel+Tumor,0.894231907,train,,,
Vessel+Tumor,0.773582829,train,,,
Vessel+Tumor,0.611674282,train,,,
Vessel+Tumor,0.584723497,train,,,
Vessel+Tumor,0.879274327,train,,,
Vessel+Tumor,0.808249668,train,,,
Vessel+Tumor,0.56975207,train,,,
Vessel+Tumor,0.433286517,train,,,
Vessel+Tumor,0.451266677,train,,,
Vessel+Tumor,0.787708954,train,,,
Vessel+Tumor,0.821941036,train,,,
Vessel+Tumor,0.505214111,train,,,
Vessel+Tumor,0.797543466,train,,,
Vessel+Tumor,0.858546154,train,,,
Vessel+Tumor,0.925604554,train,,,
Vessel+Tumor,0.254817987,train,,,
Vessel+Tumor,0.61813626,train,,,
Vessel+Tumor,0.45757934,train,,,
Vessel+Tumor,0.488849455,train,,,
Vessel+Tumor,0.526892141,train,,,
Vessel+Tumor,0.73277368,train,,,
Vessel+Tumor,0.384856497,train,,,
Vessel+Tumor,0.568714037,train,,,
Vessel+Tumor,0.602539758,train,,,
Vessel+Tumor,0.864839844,train,,,
Vessel+Tumor,0.682856708,train,,,
Vessel+Tumor,0.869360318,train,,,
Vessel+Tumor,0.769508351,train,,,
Vessel+Tumor,0.530631071,train,,,
Vessel+Tumor,0.932756473,train,,,
Vessel+Tumor,0.246694834,train,,,
Vessel+Tumor,0.761648586,train,,,
Vessel+Tumor,0.665868182,train,,,
Vessel+Tumor,0.586899675,train,,,
Vessel+Tumor,0.118296886,train,,,
Vessel+Tumor,0.705210801,train,,,
Vessel+Tumor,0.748078093,train,,,
Vessel+Tumor,0.637306659,train,,,
Vessel+Tumor,0.594199405,train,,,
Vessel+Tumor,0.613844266,train,,,
Vessel+Tumor,0.738818852,train,,,
Vessel+Tumor,0.591572722,train,,,
Vessel+Tumor,0.85740008,train,,,
Vessel+Tumor,0.516499037,train,,,
Vessel+Tumor,0.704629593,train,,,
Vessel+Tumor,0.62357594,train,,,
Vessel+Tumor,0.75313164,train,,,
Vessel+Tumor,0.67210172,train,,,
Vessel+Tumor,0.794914476,train,,,
Vessel+Tumor,0.764101149,train,,,
Vessel+Tumor,0.773026316,train,,,
Vessel+Tumor,0.574818402,train,,,
Vessel+Tumor,0.783781592,train,,,
Vessel+Tumor,0.641393736,train,,,
Vessel+Tumor,0.540959428,train,,,
Vessel+Tumor,0.562087283,train,,,
Vessel+Tumor,0.711273545,train,,,
Vessel+Tumor,0.764330659,train,,,
Vessel+Tumor,0.538013759,train,,,
Vessel+Tumor,0.523136773,train,,,
Vessel+Tumor,0.617399631,train,,,
Vessel+Tumor,0.664035625,train,,,
Vessel+Tumor,0.635481575,train,,,
Vessel+Tumor,0.716993729,train,,,
Vessel+Tumor,0.72813144,train,,,
Vessel+Tumor,0.912924914,train,,,
Vessel+Tumor,0.234128114,train,,,
Vessel+Tumor,0.788186805,train,,,
Vessel+Tumor,0.915749526,train,,,
Vessel+Tumor,0.889492109,train,,,
Vessel+Tumor,0.724905679,train,,,
Vessel+Tumor,0.433480056,train,,,
Vessel+Tumor,0.46073843,train,,,
Vessel+Tumor,0.551837002,train,,,
Vessel+Tumor,0.614654378,train,,,
Vessel+Tumor,0.52808321,train,,,
Vessel+Tumor,0.627252346,train,,,
Vessel+Tumor,0.765805298,train,,,
Vessel+Tumor,0.622439024,train,,,
Vessel+Tumor,0.827839243,train,,,
Vessel+Tumor,0.739058125,train,,,
Vessel+Tumor,0.727967678,train,,,
Vessel+Tumor,0.503487387,train,,,
Vessel+Tumor,0.421184225,train,,,
Vessel+Tumor,0.616882953,train,,,
Vessel+Tumor,0.6926988,train,,,
Vessel+Tumor,0.618326933,train,,,
Vessel+Tumor,0.323103857,train,,,
Vessel+Tumor,0.697842588,train,,,
Vessel+Tumor,0.816720257,train,,,
Vessel+Tumor,0.33655042,train,,,
Vessel+Tumor,0.385469781,train,,,
Vessel+Tumor,0.704797767,train,,,
Vessel+Tumor,0.543998143,train,,,
Vessel+Tumor,0.406864636,train,,,
Vessel+Tumor,0.489837182,train,,,
Vessel+Tumor,0.495544099,train,,,
Vessel+Tumor,0.399448883,train,,,
Vessel+Tumor,0.660026311,train,,,
Vessel+Tumor,0.398174525,train,,,
Vessel+Tumor,0.76815009,train,,,
Vessel+Tumor,0.680828411,train,,,
Vessel+Tumor,0.723078033,train,,,
Vessel+Tumor,0.246787771,train,,,
Vessel+Tumor,0.408791877,train,,,
Vessel+Tumor,0.665880906,train,,,
Vessel+Tumor,0.659036782,train,,,
Vessel+Tumor,0.564247715,train,,,
Vessel+Tumor,0.53735973,train,,,
Vessel+Tumor,0.527876106,train,,,
Vessel+Tumor,0.799974118,train,,,
Vessel+Tumor,0.662738187,train,,,
Vessel+Tumor,0.540428146,train,,,
Vessel+Tumor,0.601073792,train,,,
Vessel+Tumor,0.439827605,train,,,
Vessel+Tumor,0.630026525,train,,,
Vessel+Tumor,0.45274923,train,,,
Vessel+Tumor,0.508132494,train,,,
Vessel+Tumor,0.597020158,train,,,
Vessel+Tumor,0.431849222,train,,,
Vessel+Tumor,0.619032877,train,,,
Vessel+Tumor,0.612306999,train,,,
Vessel+Tumor,0.68014293,train,,,
Vessel+Tumor,0.351123948,train,,,
Vessel+Tumor,0.409466611,train,,,
Vessel+Tumor,0.586782574,train,,,
Vessel+Tumor,0.712053628,train,,,
Vessel+Tumor,0.893408663,train,,,
Vessel+Tumor,0.536631394,train,,,
Vessel+Tumor,0.438311688,train,,,
Vessel+Tumor,0.473853721,train,,,
Vessel+Tumor,0.202060766,train,,,
Vessel+Tumor,0.206659908,train,,,
Vessel+Tumor,0.747234948,train,,,
Vessel+Tumor,0.645056358,train,,,
Vessel+Tumor,0.227183577,train,,,
Vessel+Tumor,0.489614465,train,,,
Vessel+Tumor,0.607126577,train,,,
Vessel+Tumor,0.31099951,train,,,
Vessel+Tumor,0.546550129,train,,,
Vessel+Tumor,0.580108159,train,,,
Vessel+Tumor,0.04938902,train,,,
Vessel+Tumor,0.510812675,train,,,
Vessel+Tumor,0.462419367,train,,,
Vessel+Tumor,0.387734584,train,,,
Vessel+Tumor,0.482733129,train,,,
Vessel+Tumor,0.507395291,train,,,
Vessel+Tumor,0.672448543,train,,,
mean,0.336253329,train,,,
mean,0.424049241,train,,,
mean,0.525675093,train,,,
mean,0.33272612,train,,,
mean,0.732963843,train,,,
mean,0.527144575,train,,,
mean,0.715822189,train,,,
mean,0.365552231,train,,,
mean,0.587516246,train,,,
mean,0.747452276,train,,,
mean,0.692639672,train,,,
mean,0.760761335,train,,,
mean,0.273409663,train,,,
mean,0.616891027,train,,,
mean,0.683091082,train,,,
mean,0.779600544,train,,,
mean,0.553197993,train,,,
mean,0.72122934,train,,,
mean,0.701504147,train,,,
mean,0.529471881,train,,,
mean,0.699969327,train,,,
mean,0.7385019,train,,,
mean,0.706440202,train,,,
mean,0.772846587,train,,,
mean,0.244713139,train,,,
mean,0.77061381,train,,,
mean,0.502768208,train,,,
mean,0.327581864,train,,,
mean,0.69618446,train,,,
mean,0.346796971,train,,,
mean,0.759624932,train,,,
mean,0.643778926,train,,,
mean,0.186305347,train,,,
mean,0.248328759,train,,,
mean,0.57447993,train,,,
mean,0.437839118,train,,,
mean,0.459235569,train,,,
mean,0.694745285,train,,,
mean,0.350583984,train,,,
mean,0.356113505,train,,,
mean,0.64389512,train,,,
mean,0.752769218,train,,,
mean,0.596548914,train,,,
mean,0.621647035,train,,,
mean,0.775728041,train,,,
mean,0.485880598,train,,,
mean,0.011828345,train,,,
mean,0.609986453,train,,,
mean,0.333465135,train,,,
mean,0.498461074,train,,,
mean,0.708068009,train,,,
mean,0.762279002,train,,,
mean,0.660117329,train,,,
mean,0.717038063,train,,,
mean,0.647160718,train,,,
mean,0.48950044,train,,,
mean,0.488506857,train,,,
mean,0.766225635,train,,,
mean,0.795817412,train,,,
mean,0.775284433,train,,,
mean,0.711607269,train,,,
mean,0.441491458,train,,,
mean,0.652926498,train,,,
mean,0.763437313,train,,,
mean,0.762331377,train,,,
mean,0.538682688,train,,,
mean,0.316158619,train,,,
mean,0.733270242,train,,,
mean,0.548672301,train,,,
mean,0.280151327,train,,,
mean,0.477488087,train,,,
mean,0.578171066,train,,,
mean,0.378802448,train,,,
mean,0.839576793,train,,,
mean,0.297018158,train,,,
mean,0.791448864,train,,,
mean,0.783097989,train,,,
mean,0.611123717,train,,,
mean,0.581933779,train,,,
mean,0.564759424,train,,,
mean,0.653756763,train,,,
mean,0.423490176,train,,,
mean,0.426751924,train,,,
mean,0.408297438,train,,,
mean,0.657376277,train,,,
mean,0.501802491,train,,,
mean,0.47934734,train,,,
mean,0.666066768,train,,,
mean,0.695109056,train,,,
mean,0.689820233,train,,,
mean,0.257338581,train,,,
mean,0.627560384,train,,,
mean,0.253647587,train,,,
mean,0.477877925,train,,,
mean,0.507713684,train,,,
mean,0.641720685,train,,,
mean,0.400489652,train,,,
mean,0.566091121,train,,,
mean,0.665937995,train,,,
mean,0.593060466,train,,,
mean,0.636664978,train,,,
mean,0.768729537,train,,,
mean,0.609692486,train,,,
mean,0.53548728,train,,,
mean,0.770772394,train,,,
mean,0.149339934,train,,,
mean,0.704143479,train,,,
mean,0.684277549,train,,,
mean,0.590173206,train,,,
mean,0.329729667,train,,,
mean,0.695754506,train,,,
mean,0.740949292,train,,,
mean,0.639131543,train,,,
mean,0.586222629,train,,,
mean,0.537034948,train,,,
mean,0.716700683,train,,,
mean,0.587775057,train,,,
mean,0.767261843,train,,,
mean,0.376304873,train,,,
mean,0.67105152,train,,,
mean,0.607907636,train,,,
mean,0.62563676,train,,,
mean,0.665220908,train,,,
mean,0.773101456,train,,,
mean,0.751902023,train,,,
mean,0.747922175,train,,,
mean,0.587973771,train,,,
mean,0.699363845,train,,,
mean,0.6717908,train,,,
mean,0.544835669,train,,,
mean,0.550344668,train,,,
mean,0.680319921,train,,,
mean,0.762356087,train,,,
mean,0.357985455,train,,,
mean,0.325265541,train,,,
mean,0.566390065,train,,,
mean,0.573600661,train,,,
mean,0.636986102,train,,,
mean,0.653627885,train,,,
mean,0.668973082,train,,,
mean,0.769938118,train,,,
mean,0.364392098,train,,,
mean,0.642555312,train,,,
mean,0.714720649,train,,,
mean,0.693307768,train,,,
mean,0.732492753,train,,,
mean,0.279836116,train,,,
mean,0.380601764,train,,,
mean,0.444064073,train,,,
mean,0.52666447,train,,,
mean,0.54708734,train,,,
mean,0.654062259,train,,,
mean,0.722081778,train,,,
mean,0.644013431,train,,,
mean,0.756118345,train,,,
mean,0.730870755,train,,,
mean,0.633250482,train,,,
mean,0.454725575,train,,,
